Date_created,Comment,review
2021-03-11 16:37,0 patatero... ????,pos
2021-03-11 16:40,1pto1pto,neg
2021-03-11 16:41,"Asere pero tú tienes la cara de concreto, mentiroson",neg
2021-03-11 16:42,"Una mierda como periodista, como persona, como familia, en fin como ser humano",neg
2021-03-11 16:42,"Pues Cero0 carisma,0 credibilidad,un insulto a la inteligencia y al sentido común de los cubanos que piensan por si mismos.",neg
2021-03-11 16:42,"La encuesta ha dejado algo claro, del 1pto al 1ptoCero la comprensión de textos es muy buena.",neg
2021-03-11 16:43,No Sele puede dar calificasion a un títere dé ésa dictadura patria y vida,neg
2021-03-11 16:44,números negativos 000 perro títere que no hace puñetera cola.,neg
2021-03-11 16:44,Lo peor de lo peor...abusa hasta de la moral de los niños. Mi calificación es números negativos 0000000000000000,neg
2021-03-11 16:46,Daniel Ross Dieguez durísimo por la caraza esa q tiene....,pos
2021-03-11 16:46,"Si el ntv es consecuente con los resultados de esta encuesta,creo que hasta de sus archivos tendrá que eliminar las grabaciones de la mencionada sección.",pos
2021-03-11 16:46,?????????????????? no es necesario k diga más.,pos
2021-03-11 16:52,Oscar Letrán Quiñones tú eres otro..ojalá y algún hijo o nieto tuyo se equivocara y te lo sacaran ahí pa q el mundo entero lo humille. Usted es igual a él....un abusador....0 pa ti también,pos
2021-03-11 16:53,"Cuando se miente, se difama injustamente cambiando versiones y manipulando, no merece nada.. 0",neg
2021-03-11 16:53,Muy bien,pos
2021-03-11 16:55,"Asco lo que da el tipo  este. Yo no lo puedo escuchar, no vale la pena. Ni siquiera lo evaluo.",neg
2021-03-11 16:55,Envidioso . Arrogante. Embustero. Mentiroso y jamas periodista.,neg
2021-03-11 16:57,Ustedes son una partida de prepago del imperialismo,pos
2021-03-11 16:58,Un Definitivo Diez Sin Duda. Su Hacer vs Subversión es muy Necesario,pos
2021-03-11 16:58,Odalis Socías Elías ¡Es incapaz de invitar al menos a una sola de las personas que difama y destruye públicamente con total impunidad ,neg
2021-03-11 17:01,"Alexis Ruiz tal vez UD esté muy agradecida como tal vez es UD una de las privilegiadas que recibe dólares del enemigo o de algún familiar apátrida y por tal se siente CUBANA y AGRADECIDA sin embargo los que no están muy agradecidos evidentemente para UD no son cubanos dignos y tenemos que oír al Humbertico despotricar y embadurnar de cuánta bajeza y suciedad se pueda a los otros ""desagradecidos"" por la tv nacional. Piense mejor las cosas y si quiere ver bajezas, trapos sucios y envilecimiento de las personas le recomiendo los programas de María Elvira y otros de ése corte junto a los de Humbertico",neg
2021-03-11 17:01,1pto ,neg
2021-03-11 17:04,"Esa sección es una vergüenza, punto, no hay numeración para calificar tanta manipulación insidiosa",neg
2021-03-11 17:08,"Le doy  +Diez puntos, es un programa que desmascara la hipocresia y las patrañas del Imperio. #VamosXmas",pos
2021-03-11 17:08,"Panfletero y cansino, pedante ",pos
2021-03-11 17:10,números negativos 0,neg
2021-03-11 17:11,1pto ,neg
2021-03-11 17:12,"El hombre más impopular, desagradable, deplorable, despreciable, títere y... hay yo lo descalifico",neg
2021-03-11 17:12,"A mi me gusta la seccion la vdd,ahí dic toda la vdd??  Venid venid a por mi pro con la cara destapada HIJOS D PWTA??",pos
2021-03-11 17:15,Una gran mierda.,neg
2021-03-11 17:17,cero y sin comentarios,neg
2021-03-11 17:21,"Quines son Ustedes que no los encuentro por ningun lado, ",pos
2021-03-11 17:21,"Es una vergüenza,realmente es insultante casi todo lo q habla,llena de noticias falsas al pueblo y justifica los problemas de Cuba,el pueblo sabe quiénes tienen la culpa de lo q se está viviendo,q pare ya ese canalla",pos
2021-03-11 17:21,"Carlos Marin Diaz Ya, y de qué se está hablando aquí De lo lindo que es Humbertico y de lo buena que está la escenografía del programa El primer posicionado aquí es el propio Humbertico y su programa que lejos de ser un profesional imparcial se presta a denigrar a quien sea que le ordenen desacreditar",neg
2021-03-11 17:21,números negativos 0,neg
2021-03-11 17:22,Cero,neg
2021-03-11 17:23,"Es un insulto a la inteligencia y una vergüenza ,nunca pensé ver a este tipo d personaje en la tv cubana,que tristeza",neg
2021-03-11 17:23,-20 para este hijo de la puta  ,neg
2021-03-11 17:23,"Yuneldis Reyes Velázquez lo único q hace es llenar de falsedad al televidente,aqui los medios de comunicación son del estado por lo tanto todo lo q se pone y dice es lo q les conviene q se vea y oiga ",pos
2021-03-11 17:24,Diez,pos
2021-03-11 17:24,Diez,pos
2021-03-11 17:24,Diez,pos
2021-03-11 17:24,Diez,pos
2021-03-11 17:24,Diez,pos
2021-03-11 17:24,Diez,pos
2021-03-11 17:24,Diez,pos
2021-03-11 17:24,Diez,pos
2021-03-11 17:25,Diez,pos
2021-03-11 17:25,"Duani Ramos tu lo has dicho. Paz y amor necesitamos y Humberto no colabora incitando al odio y justificando la violencia. Y no dice siempre la verdad. Juega con ella, la manipula en ocasiones. Abrazo",neg
2021-03-11 17:26,Alexis Ruiz yo soy de los buenos cubanos. Soy un agradecido de lo que veedaderamente haya que agradecer y no me gustan los comentarios de Humberto,neg
2021-03-11 17:27,Deborah Oliveros lo sabe usted,pos
2021-03-11 17:30,"Gonzalo Cruz  Mi hermano ese tipo es igual que el Caracol Africano,Se arrastra ,baboso,venenoso ",neg
2021-03-11 17:32,Cero,neg
2021-03-11 17:33,Evaluado Diez saludos ,pos
2021-03-11 17:34,"Excelente comunicador y más que eso Master en Ciencias Jurídicas, específicamente en Derecho Constitucional y Administrativo, explica con un lenguaje sencillo y llano, grafica claramente la maquinaria que utiliza la gran empresa anticibana, de manera que, el que tenga dudas, busque información y comprenda como funciona el negocio de la gusanera. Humberto ha descaracterizado a todos y cada uno de los personajes que han intentado denigrar a nuestra Revolución y eso es lo que les duele. Gracias Humberto por  tus denuncias que sirven para"" abrile los ojos "" a TODOS. ",pos
2021-03-11 17:35,Donde quedo lo del 1pto al Diez,neg
2021-03-11 17:35,cero,neg
2021-03-11 17:35,"Pesimo. Falta de rigor historico, confusión de categorías politilogicas, altanería, prepotencia y falta de tacto, mediocridad. No se corresponde con la tradición de grandes y excelentes periodistas que ha dado nuestro país.",pos
2021-03-11 17:40,"Realmente dejarlo del uno al Diez es muy poco para lo que merece, Diez para el ",pos
2021-03-11 17:40,"La culpa no es de el, los de arriba son los q mandan a desir lo q se puede o no publicar??",pos
2021-03-11 17:42,Diez puntos,pos
2021-03-11 17:43,"Tremendo descarao, una burla llamar periodista a este señor y mucho menos abogado",neg
2021-03-11 17:44,"Arrogante, estupido no lo soporto",neg
2021-03-11 17:44,"Yisleidy Real los resultados de la encuesta es lo de menos , eso no marca diferencia alguna , el solo hecho de esta encuesta deja mucho que decir . Cuando miras un perfil y esta hecho de postalitas ademas de dar vergüenza da el criterio de que quienes defienden un lado u otro carecen de personalidad y valentia. Pena da todo lo que estamos viviendo, hoy recuerdo las anecdotas de los viejos sobre los cojones del che y camilo , los cojones de mis abuelos torturados y perseguidos , el que murió aqui y el que murio alla en tierras del norte. Nada que ver con todo esto .",pos
2021-03-11 17:46,Le doy Diez puntos. Me encantan sus comentarios y es .muy profesional en lo que hace,pos
2021-03-11 17:48,"Clásico esbirro aprovechado, persona sin moral ni principios capaz de hacer un teatro en tv por unas dádivas de la dictadura... vergüenza de cubano...",neg
2021-03-11 17:49,números negativos 0,neg
2021-03-11 17:51,"Favian Cespedes Parra perdone que  interfiera , pena me dan esos tambien , pena me da humberto. Diferencia  Aquellos andan en las redes sociales en una pagina propia  que hasta usted mismo puede crear una y cantar y a lo bien tal vez guste al publico que gasta megas en su pagina. Otra cosa es television nacional ",pos
2021-03-11 17:55,"Para mi es -0  no me importan los comentarios de esta publicación me importa la calle, el día a día y los miles de personas que opinan negativamente . Me importa mi padre que anciano luchador no lo resiste .",neg
2021-03-11 17:56,Una mierda ,neg
2021-03-11 17:57,Saludos cordiales si no se dedicarán a havlar tanta basura y estupideces y rrespetado el derecho de los pueblos a elegir su propio camino se verían mejor antes de criticar a Humbertico miren este país bloqueado por el más grande y asqueroso imperio qué la raza humana aya conocido ya tiene cuatro candidatos vacunales y trabajan en un Quinto yo les voy a hacer un cuento cuando pasen unos meses quien hoy se rrie de nosotros nos va a pedir ayuda pero el brazo solidario de Cuba una vez más se extenderá de forma solidaria y sin rrencor para cualquier ser humano de este planeta sin preguntar por credo traza sexo o estatus político porque por anos nos los enseno Fidel nuestro invicto comandante y por siempre nuestro máximo líder vean las virtudes y proesas de un país y no sus escasos defectos y de Humberto su trabajo es meritorio y está encaminado a descaracterisar y desenmascarar a traidores corruptos y vende patrias ustedes cambiados por caca se pierde el envase,neg
2021-03-11 17:57,Yainier Garcia el pequeño proletariado ??????,pos
2021-03-11 17:59,"Excelente trabajo tiene el máximo de puntuación y el reconocimiento de todo un pueblo Revolucionario,demostrando con su trabajo el contenido de cada información falsa #Cuba #GobMtz",pos
2021-03-11 18:02,Se va a volver loco,pos
2021-03-11 18:04,Si el mínimo es 1pto  le doy 1pto porque si le doy menos capaz q anulen la evaluación.,neg
2021-03-11 18:05,Muy mala defiende el sistema y no habla la realidad del pueblo cubano,pos
2021-03-11 18:07,Cero,neg
2021-03-11 18:14,"La encuesta es una farsa, es innecesario hacer estos teatros con pararte en una esquina y oír la opinión de 5 o 6 personas se sabe, lo otro es el sentido común, pero nada si quieren un número que califique ese bodrio de sección el -6372.",neg
2021-03-11 18:14,me parece bien lo que Hai que buscar de la noticia todo de lo que no se habla y con que fines se logran hacer no es tirarle al que haga algo sino decir por qué estás personas hacen algo ,pos
2021-03-11 18:16,Las mentiras tienen patas cortas como el,neg
2021-03-11 18:19,"Manuel Alejandro Rodriguez Yong LA ignorancia mata a los pueblos, no es necesario aquí,  pues formamos parte de un pueblo instruidos; sólo que aún existen personas que simulan ser sordos al no querer oír  o ciegos por no querer ver lo que él ilustra. Son también los que simulan ser tontos e hipercriticos aunque no para todas las cosas ..... y tú dónde de situas, cuál es tu posición o actuación  ",pos
2021-03-11 18:22,Jose Sanchez-Gronlier es la primera vez en la historia que que 192 países apoyan una dictadura en Naciones Unidas. Nuestra lucha es también por los que repiten lo que les imponen. Saludos,neg
2021-03-11 18:24,Es exelentes los comentarios de Humberto pues desenmascara a los apatridas y mercenarios enemigos de la Revolución patria o muerte,pos
2021-03-11 18:25,Si se pudiera yo le daría una Evaluación de excelente muy esplicito muy carismático y sus comparecía son muy oportuna.,pos
2021-03-11 18:28,"Manuel Alejandro Rodriguez Yong porque tú mundo es otro y no das cabida cuando se dice la verdad, talvez tú verdad no sea esa, pero es la de muchos, muchos más que si lo entienden, no hace falta tu Cero porque ya tiene muchos 1ptoCero gracias",neg
2021-03-11 18:35,Diez,pos
2021-03-11 18:39,Buen trabajo así se hace Humberto con la verdad en la mano,pos
2021-03-11 18:39,Cero,neg
2021-03-11 18:45,Muy acertada Muy oportunas Muy veraz??????????????????????????????????,pos
2021-03-11 18:46,Esplendido,pos
2021-03-11 18:47,"No entiendo los comentarios que he leído,parecen pagados por los mismos que el saca a la luz. Evidentemente para mi es un diez y el que quiera creer o no es libre de hacerlo como han sido de comentar en esta página.",pos
2021-03-11 18:48,"Excelente sección, la calificación que le doy esDiez o mil su fuera la mayor a obtener. Es imprescindible para los tiempos que vivimos, nuestro pueblo debe conocer todas las acciones que se promueven en su contra, deben ser denunciadas todas las acciones que se gesten desde cualquier lugar del mundo, debemos combatir todas las agresiones subversivas, nuestra verdad tiene que ser expuesta cada día con la transparencia y objetividad que lo hace el conductor en el programa. He tenido la posibilidad de escuchar muchas opiniones de nuestro pueblo que favorecen la denuncia oportuna, abierta y transparente. Por qué no hacerlo Estamos o no, en una guerra mediática colosal contra nuestro país Es evidente que se pretende crear un estado de opinión de incertidumbre, descredito y de odio contra los logros de la Revolución y se aprovecha el momento que vivimos para minimizar la dignidad que nos une, se pretenden resquebrajar la grandeza del pueblo de Cuba en defender su soberanía, su independencia, se les olvida aprobamos una Constitución hace sólo 1pto año y 1pto1pto meses por 6 millones 81pto6 mil ciudadanos, el 78,30% del total de personas con derecho  a ejercer el voto, y el 86,85% de los que lo ejercieron. Humberto y el ICRT con este programa cumplen lo estipulado en el artículo 4 de la Constitución antes mencionada al decir “La defensa de la patria socialista es el más grande honor y el deber supremo de cada cubano……. Los ciudadanos tienen el derecho de combatir por todos los medios, incluyendo la lucha armada, cuando no fuera posible otro recurso, contra cualquiera que intente derribar el orden político, social y económico establecido por esta Constitución”. Te esperamos nuevamente Humberto, te acompaña un pueblo y te ampara tú constitución.",neg
2021-03-11 18:55,"Jose Sanchez-Gronlier pues a ritmo de Chirino sigue esperando que.....""ya viene llegando"". Salud.",neg
2021-03-11 18:55,"Orlando Albert Santana hay pero si me saliste en sugerencia de amistad y eres un muchacho acabado de salir de la universidad Bella etapa esa, cargada de ideales, sueños y con la seguridad de que nos vamos a comer el mundo No te preocupes que no hay nada más que debatir. Hablamos en Diez años Espero que en ese momento aún estés en el mismo lugar, luches y defiendas lo mismo, logres vivir adecuadamente solo de tu salario, ayudar a tus padres y mantener una familia. Que en ese momento no hayas necesitado ya llorar por una misión fuera del país o hayas tenido que publicar mucho por estás vías para hacerte ""confiable"". Espero que en ese momento recuerdes tus palabras de ""vamos a ir a mejor"" y se hayan hecho realidad por defender las cosas en los ""canales pertinentes"". Suerte ",pos
2021-03-11 18:55,Cero,neg
2021-03-11 18:59,Elmer Henry Castillo Y uno se pregunta...no podria dejar de salir en el NTV,pos
2021-03-11 19:00,en el primer chance que le den lo verán de locutor en Martí noticias esta loco por zafarse ,pos
2021-03-11 19:02,"Miguel, mire usted es otro que no ve la verdad, y las pruebas que se publican, sencillamente porque no quiere verla,  aquí no se trata de convencer al enemigo de que está en un error, no hace falta porque lo saben, son mercenarios que reciben dinero de la potencia yanqui, para subvertir el estado normal de las cosas. ",pos
2021-03-11 19:03,"El personaje, la sección, el noticiero, la TV cubana, el gobierno y esta encuesta propios de un país que debería renombrarse como Absurdistán. Lo que se vive en esa isla no es una realidad paralela, es perpendicular con dirección descendente. ??",pos
2021-03-11 19:03,Aqui está parte de la respuestas a esa barbaridad de reacciones y comentarios alentadores https//www.facebook.com/groups/44831pto4563006823/ un grupo privado de casi 23mil miembros donde solamente Diez de los 1pto4 moderadores y adminiatradores son perfiles falsos. Dime algo Salam Ahmed Bagre Clariidae que me dió el DATA. Procesa eso CIS.,neg
2021-03-11 19:03,cero 1pto..lo creo asi,neg
2021-03-11 19:04,Diez puntos.,pos
2021-03-11 19:05,"Super buena, dando dónde más le duele a los que venden su Patria,  por unos miserables dólares,  que poco valen #CubaVive , ",pos
2021-03-11 19:06,"Que manera tan burda de desprestigiar al sistema y sus seguidores,??que tristeza como se les nota por su forma de escribir su ignorancia y lo poco que aprovecharon la oportunidad que le han dado esos ha quienes difaman??",neg
2021-03-11 19:08,1pto Pésimo periodismo,neg
2021-03-11 19:10,"Sin dudas Diez puntos, un excelente trabajo, el cual agradecemo la mayoría de los cubanos.",pos
2021-03-11 19:11,0,pos
2021-03-11 19:11,1pto ,neg
2021-03-11 19:12,Javier L. Mora lo de el es un show humorístico Porque si es asi le doy un Diez,neg
2021-03-11 19:13,"Mariela Flores Iriarte si, porque da más gusto los cuentos de Pepito que los que hace este ????????",pos
2021-03-11 19:20,"Diez Diez Diez Precisa, Oportuna, Necesaria. La gusanera se la pasa escupiendo veneno y mentiras en las redes sociales, mucha falta hacía Humberto para llamar las cosas por su nombre. Viva Cuba, abajo la gusanera, abajo los mercenarios, adelante Humberto",neg
2021-03-11 19:20,"Luis G. Pita mi hermano va ha ser difícil encontrar a alguien en la tv cubana q no sea despreciable  y si hablan cualquier cosa positiva de aquellos H.P,ENTONCES ENTRAN EN ESA CATEGORIA",pos
2021-03-11 19:21,"María Elena Calcines Castillo eso mismo me dice mi madre, q le da repulsión jaja",neg
2021-03-11 19:21,q falta de respeto-62millones   pena y vergüenza es lo q da,neg
2021-03-11 19:22,Cero,neg
2021-03-11 19:23,"Me causa mucha risa oír los disparates, mentiras y manipulaciones que diariamente expone. Pero que podemos pedir  XK no podemos exigir al Mentiriciero Nacional Éste ahora, es el títere de turno, preparado y entrenado para tratar de tergiversar las noticias al pueblo como si fuéramos anormales. Pena debe darles a la dirección del NTV y a los periodistas en general pretender jugar con la inteligencia del cubano a través de la figurilla del incapaz de Humberto",neg
2021-03-11 19:25,1pto sin dudas. Saldremos en un power point con WordArt en su sección los que no votamos Diez ??,neg
2021-03-11 19:26,"números negativos 0000 , solo sabe difamar los que piensan diferente y hablar blasfemia.",neg
2021-03-11 19:27,Señores esta encuesta se me parece a las elecciones en Cuba...esto no tiene discusión...Todos los cubanos sabemos quién es Humbertico y por qué hace todo ese show,neg
2021-03-11 19:27,"Sabe tanto sobre lo que no ha hecho investigación periodística que parece un gran agente de seguridad y no un periodista. A veces parece agente de la CIA porque ha llegado a poner la voz de la oposición que nunca hubiera sido presentada un TV. Incongruente, tan radical que es poco creíble o creíble solo para quien es incondicional",pos
2021-03-11 19:29,Diez,pos
2021-03-11 19:30,Cómo el mojón de la ??,neg
2021-03-11 19:33,Cero,neg
2021-03-11 19:36,Carlos Alberto Pirez Benitez o para quien le conviene ser incondicional. En verdad es abogado y en esto es peor Saludos,pos
2021-03-11 19:38,"Yordan Martinez no veo siempre a Humberto pero las veces que lo he visto muestra registros públicos de instituciones de actuación pública en su mayoría, videos de redes sociales hechos por sus autores y hasta audios filtrados. Muchas veces habla de temas ya gritados a los cuatro vientos por sus autores y su papel es solo mantener la cronología, hilvanar lineas de tiempo del actuar de la gente y recordar palabras y acciones de organizaciones y actores implicados. No entiendo cómo puede eso ser FALSEDAD. Que a algunos les empalague su proyección o no les guste que ataquen a aquellos con los que simpatizan, mala intención de por medio o no, es otra cosa. La libertad absoluta de prensa y medios NO EXISTE en ningún lado, los raros, somos nosotros, solamente hay que salir de Cuba o ver una red de canales x Satélite para identificar que TODOS los medio principales hablan los mismo, con los mismos párrafos completos incluso y hasta distintos idiomas  además. Pertenecen a los mismos dueños, responden a los mismos intereses y siguen la linea editorial que les imponen, aun cuando de cuando en vez, permitan a un contrario participar, pq sencillamente, no va a cambiar nada y no es amenaza para el sistema.",pos
2021-03-11 19:38,"Buenísimo , espectacular como persona y orador , todo un ejemplo de trabajador destacado y persona intachable ama la verdad y la defiende y el que diga lo contrario tiene toda la razon ??????????????????????????",pos
2021-03-11 19:41,1pto ,neg
2021-03-11 19:41,suponiendo que Diez es lo mejor y 0 podría invalidar mi voto.,pos
2021-03-11 19:43,"Ernesto Jimenez Serrano así es, lo que ese tipo de la encuesta es lo.peor en la historia de la televisión.",pos
2021-03-11 19:43,BUENISIMO,pos
2021-03-11 19:50,Que movimiento más gracioso con la boca parece q esta comiendo mercocha es un payasos,neg
2021-03-11 19:56,1pto ,neg
2021-03-11 19:59,"A mi se me parece este programa a Pasaje a lo desconocido. Un programa a prueba de tontos y la conducción del programa dont coment. Es terrible, un insulto al sentido común, con una burda y mediocre credibilidad, me bastó un solo programa para sentir verguenza ajena.  se ha establecido la analogía con "" Caso Cerrado"" y la ""Dra"" Ana María Polo. Comedia que despierta ira, manipulación y la sensación que da escucharlo explicar el guión como cuando se ve un film y el de al lado te explica la escena como si fueras subnormal, solo que en este caso es para dejar claro su posición y no lo arraste la ambiguedad. Que pena.",neg
2021-03-11 20:03,Diez. Pero si pudiera darle Diez se los daría. Muy valiente y esclarecedora. Gracias por hacer que salga a la luz toda la hipocresía y las verdaderas intenciones de la pandilla mercenaria sin patria ni honor,pos
2021-03-11 20:04,"Excelente trabajo, tiene un Diez perfecto. Es uno de los valientes de mi Cuba, de los que desmienten las infamias y falsedades en un espacio como este y que lo espera tanto el pueblo de Cuba.  Nacido en tierra de una rica historia, Colón, la cual defiende con total fidelidad.",pos
2021-03-11 20:05,Evaluación Diez,pos
2021-03-11 20:06,"Una caca del tamaño de la Gran Piedra, no mejor del Pico Turquino ",neg
2021-03-11 20:06,"Jajaja, le dieron la tarea de hablar bien de Humberto a las clarias  de Matanzas, jajaja, no es fácil para lo que se prestan.",neg
2021-03-11 20:06,Diez* desenmascarando al enemigo #PatriaOMuerte,pos
2021-03-11 20:07,Diez,pos
2021-03-11 20:07,"Yuneldis Reyes Velázquez entiendo tu criterio y lo respeto amigo,pero no c fuera de Cuba se q aquí los medios son del gobierno y llevan décadas lavando nos el cerebro y poniendo todo a su conveniencia,yo viví años engañado y creyendo q fuera de cuba era un mundo triste q ni siquiera se podía salir a la calle,una vil mentira,desde q estamos en prescolar te van metiendo ideas comunistas en la cabeza,acaso el Cubano no tiene derecho de pensar por sí propio,no tenemos el derecho de expresar nuestro criterio sin ser vistos como gusanos,gusanos llamaron a los q decidieron salir del país para buscar un beneficio para su familia y esos gusanos después podían llegar a una ir a un Hotel rentar un auto q el Cubano q estaba aquí no podía hacerlo,yo expreso mi criterio revolucionariamente pq quiero grandes cambios en mi país al cual amo,Humberto sirve de monigote al gobierno pq hay muchas pruebas q era del circulo íntimo de Alarcón o sea un vive bien,cuántos años no a vivido el pueblo con salarios miserables,no veo eso en el espacio de Humberto ,perdón amigo pero creo q es un ipocrita, saludos",neg
2021-03-11 20:08,"Está bien hermano, no nos entendemos. Un abrazo",pos
2021-03-11 20:09,"Manuel Alejandro Rodriguez Yong Humberto es el orgullo de los cubanos dignos, de los que amamos nuestra Revolución",pos
2021-03-11 20:09,Diez muy profecional,pos
2021-03-11 20:10,"Jose Sanchez-Gronlier por favor yo estoy hablando sobre el periodista y lo aburrido esa parte del Noticiero, no de otra cosa. ",neg
2021-03-11 20:11,Diez puntos,pos
2021-03-11 20:11,números negativos ,neg
2021-03-11 20:11,La mayor calificación para usted,pos
2021-03-11 20:13,7,pos
2021-03-11 20:13,Extraordinaria. La verdad necesita de Humberto.,pos
2021-03-11 20:13,Milena Anton aquí  en cuba también se ve todo....pero como muchos piensan que somos muertos de hambre ....se pierden en la curvita....por eso critican tanto a Humberto porque sus comentarios vienen acompañados de pruebas vídeos audios testigos....dices tú fuera de contexto no saben que van a inventar ....en las redes sociales jamás exponen pruebas y me imagino que eso es lo que tanto les molesta de Humberto su inteligencia su veracidad su forma realista de decir las cosas.....sufreeeeee cubanita ????????????????????????????????????????????????patria o muerte.....,pos
2021-03-11 20:14,"Me llama la atención, que solo piensan en Cuba aquellos que expresan una opinión favorable al sistema, todos los demás con opiniones contrarias o negativas son mercenarios, apatridas, son pagados por otros, entonces no entiendo, solo valgo cuando sigo a ciegas al rebaño, nos enseñaron de pequeño a pensar a razonar y resulta que cuando lo hago no sirve, estoy influenciado por alguien mas, me pagan por pensar diferente, no lo creo, todos tenemos derecho a tener opinión propia, a elegir que decir, se llama libre albedrío, eso es lo que nos hace humanos, dejemos el fanatismo, tratemos de buscar puntos en común, pero sin ofensas, sin odio, con respeto, cuando me dicen que lo que expreso es pagado por el imperio me estas irrespetando, me ofendes, los tiempos han cambiado y mucho, el pueblo ha cambiado bastante también, dejemos de generar odio, pues este mismo odió un día se volverá en contra, déjemos la doble moral que marca a muchos, la verdad no es absoluta, todo tiene varias aristas , todo tiene diferentes puntos de vista y todos son válidos, nadie está por encima de nadie para juzgar. No puedo opinar sobre la encuesta pues no he tenido la oportunidad de ver al susodicho Humberto, pero créanme que no he escuchado nada bueno de el, NADA, pero claro han sido opiniones de personas que se han hecho millonarias con el dinero del imperio aunque no entiendo como es que con todo ese dinero no han podido comprar algunos medicamentos que necesitaron no hacé mucho, ahora ataquen perros, ya no me importan sus palabras agresivas. Nada genera más odio que la desesperación y el miedo",neg
2021-03-11 20:15,"Yordan Martinez tienes derecho a pensar como quieras, tengas razón o no, estudies los fenómenos hasta los cimientos o no, solamente que eso no va a hacer tu opinión más cierta, ejercer la libertad de expresión es un derecho, pero no garantiza la realidad. YO SI he salido de Cuba y he visto realidades muchísimo peores que las narradas en los medios cubanos. Cuando se deja de mirar las vitrinas llenas, las calles limpias y edificios remozados, casi siempre ÚNICAMENTE en el centro de las ciudades, comienzas a ver la realidad y  horroriza. Obviamente en el Primer Mundo las cosas son un poco distintas y se ve mas lo que el subdesarrollo no tiene, pero esa es una realidad y un desarrollo basado en la extracción de recursos de la periferia durante siglos. Obviamente el ""mundo triste"" del que hablas no está completamente en el núcleo desarrollado del Planeta, pero ni hay ""desarrollo"" en todos lados y comunismo hay solo 2 o 3 lugares.",neg
2021-03-11 20:16,"Jose Sanchez-Gronlier no se puede ser periodista en Cuba y trabajar para los medios convencionales que son todos herramientas de manipulación de masas que pertenecen al gobierno. Pero lo de esos dos da mucha pena, yo ni los veo, pero por aquí me entero de las barbaridades que hacen, es que no lo hacen con tacto, porque se puede manipular, inventar una historia y hasta que luzca bien, pero esos dos perdieron toda la vergüenza.",neg
2021-03-11 20:16,Diez,pos
2021-03-11 20:17,"Una ofensa y burla a la inteligencia del  pueblo cubano como los noticieros, mesas redondas y todo lo demás q se les ocurre a los psicopatas q dirigen este país ",neg
2021-03-11 20:18,"Ricardo Sotomayor Gracias a ese señor, para nombrarlo respetuosamente yo no veo el ntv, sin exagerar... ",pos
2021-03-11 20:19,Diez +,pos
2021-03-11 20:19,Es una falta de respeto y una ofensa nacional,pos
2021-03-11 20:19,Excelente,pos
2021-03-11 20:20,cero,neg
2021-03-11 20:20,No entiendo esa encuesta. .que han publicado. Que una cantidad ...exuberante aceptada.  Eso es mentira ...es no ,neg
2021-03-11 20:23,"Yuneldis Reyes Velázquez Te entiendo,pero son pocos los Cubanos q aquí legalmente pueden emprender,son pocos los Cubanos q van al extranjero y les va mal,ahora te has preguntado pq nadie emigra hacia Cuba a buscar empleo y mantener a su familia en otro paísbro y Cubanos hay en el mundo entero hasta en países de sur América q no son de altos estándares comparados con USA y europa y aún así logran salir a lante ,la opción q nos da nuestro sistema es la más triste,emigrar,la cual no es opcion para los q amamos Cuba,Creo en tus palabras pq no todos vemos las cosas del mismo modo y eso es lo bueno,la diversidad de gustos criterios y opiniones,todas deben de ser respetadas y escuchadas,??",pos
2021-03-11 20:23,,pos
2021-03-11 20:26,"1ptoCero excelente, oportuna, necesaria, esclarecedora, lo agradecemos y esperamos siempre.",neg
2021-03-11 20:27,Feliz noche de positiva así desmiente a los mentirosos,neg
2021-03-11 20:31,Cero,neg
2021-03-11 20:32,Muy buena,pos
2021-03-11 20:33,Yuneldis Reyes Velázquez No todos tuvieron la suerte cómo ustedes q vivían en la UCI sin pagar electricidad y comiendo por un peso cubano mi bro y tú mismo al final te fuistes??cuidate y bendiciones,pos
2021-03-11 20:34,No se puede ver por qué está bloqueado como muchas cosas más,pos
2021-03-11 20:35,?????? ustedes sí que son suicidas en serio vas a pedir la opinión pública de el habla ?? de Humberto ???? del 1pto al Diez le doy un -3567 ,neg
2021-03-11 20:35,"Jose Sanchez-Gronlier realmente me revienta ver gente joven tratando de tapar el sol con un dedo, de lavarnos el cerebro, yo amo a mi pais pero no estoy ni estare de acuerdo con un gobierno q tiene la barriga mas grande q un globo aerostatico cuando la poblacion no tiene ni arroz para comer el mes entero, por solo mencionar uno de los derechos mas elementales de un ser humano",neg
2021-03-11 20:38,No sirve le doy números negativos ,neg
2021-03-11 20:39,Este tipo debería estar preso El lo sabe Y se presta Yo se un poquito de periodismo Para la encuesta 1pto. Para el NTV que lo sustenta y todo lo que tiene atrás números negativos ,neg
2021-03-11 20:41,"Jose Sanchez-Gronlier que típico, la falta de respeto, el ataque personal y la inmundicia en la boca siempre. Que pena tener tantos años para ser tan irrespetuoso y fuera de lugar.",neg
2021-03-11 20:42,"Karina Chavez Dominguez tómate algo para entrar en las redes sociales, que te va a dar un infartico mimi ????",pos
2021-03-11 20:42,1pto...no merece mas comentario. Solo un 1pto.,neg
2021-03-11 20:42,Tremenda p,pos
2021-03-11 20:43,"No corazon creeme q escribo acostadita en mi cama sin el mas minimo estres, a lo mejor no lo sepas pero decir lo q uno realmente piensa es super saludable",pos
2021-03-11 20:44,números negativos 0 lástima para el periodismo,neg
